"","Level 8 :","Unfaltering Fire","Awareness","Level 23 :","Demolition","All Out","Level 43 :","Ingenious","Combat Addict","","Accessory 2","Bead of Might / Iron Cape / Cruciatum Litany","","Level 8 :","Unfaltering Fire","Awareness","Level 23 :","Unwavering Motivation","Awareness","Level 43 :","Personal Involvement","Know No Heresy","","Accessory 2","Bead of Might / Iron Cape / Cruciatum Litany","","Level 8 :","Unfaltering Fire","Awareness","Level 23 :","Demolition","All Out","Level 43 :","Ingenious","Suppression Fire! / Bolt Exp","","Accessory 2","Bead of Might / Iron Cape / Cruciatum Litany","","Level 8 :","Unfaltering Fire","Awareness","Level 23 :","Demolition","All Out","Level 43 :","Ingenious","Power Armour Proficiency","","Accessory 2","Bead of Might / Iron Cape / Cruciatum Litany","","Level 8 :","Unfaltering Fire","Demolition","Level 23 :","Flay the bold","Demolition","Level 43 :","Trail and Shatter","Combat Addict","","Accessory 2","Bead of Might / Iron Cape / Cruciatum Litany","","Level 8 :","Focus!","Persuasion / Commerce","Level 23 :","Persuasion / Commerce","Blurred Locus","Level 43 :","Inescapable Zone","Unflinching Heroism","","Accessory 2","Commander's Notes / Litany of Exhaustion","","Level 8 :","Focus!","Persuasion / Commerce","Level 23 :","Persuasion / Commerce","Blurred Locus","Level 43 :","Inescapable Zone","Staggering Jolt","","Accessory 2","Commander's Notes / Armour-Piercing Ammo / Litany of Exhaustion","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 9 :","Firearm Mastery II","","Level 24 :","Agility","Unflinching Heroism","Level 44 :","Demolition","Deadly Aim","","Gloves","Compensator Gloves / Gloves of Rapid Desolation / Marksman Bracers","","Level 9 :","Firearm Mastery I","","Level 24 :","Fellowship","Doing My Part","Level 44 :","Demolition","Deadly Aim *","","Gloves","Compensator Gloves / Gloves of Rapid Desolation","","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Overpower","Level 44 :","Demolition","Eager for Battle","","Gloves","Compensator Gloves / Gloves of Rapid Desolation","","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Overpower","Level 44 :","Demolition","Eager for Battle","","Gloves","Compensator Gloves / Gloves of Rapid Desolation","","Level 9 :","Firearm Mastery I","","Level 24 :","Agility","Field of Fire","Level 44 :","Awareness","Extermination","","Gloves","Compensator Gloves / Gloves of Rapid Desolation / Marksman Bracers","","Level 9 :","Finest Hour IV","","Level 24 :","Fellowship","Grenadier","Level 44 :","Persuasion / Commerce","Eager Subordinates","","Gloves","Thrice-Pioneer's bracers / Marksman Gloves / Deflection Gloves","","Level 9 :","Finest Hour IV","","Level 24 :","Intelligence","Liturgy of Insulation","Level 44 :","Persuasion / Commerce","Eager Subordinates","","Gloves","Thrice-Pioneer's bracers / Marksman Gloves / Deflection Gloves","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 10 :","Fired Up","Agility","Level 25 :","Adaptability","","Level 45 :","AP +1","","","Boots","Caligae of Saint Keefe / Breaching Boots / Recoil Warboots / Sororitas Boots","","Level 10 :","Fired Up","Perception","Level 25 :","Hidden Advantage","","Level 45 :","AP +1","","","Boots","Caligae of Saint Keefe / Recoil Warboots / Sororitas Boots","","Level 10 :","Fired Up","Agility","Level 25 :","Flash Fire","","Level 45 :","AP +1","","","Boots","Caligae of Saint Keefe / Recoil Warboots / Sororitas Boots","","Level 10 :","Fired Up","Agility","Level 25 :","Flash Fire","","Level 45 :","AP +1","","","Boots","Caligae of Saint Keefe / Recoil Warboots / Sororitas Boots","","Level 10 :","Fired Up","Agility","Level 25 :","Hunting Surge","","Level 45 :","AP +1","","","Boots","Caligae of Saint Keefe / Recoil Warboots / Sororitas Boots / Inertia Boots","","Level 10 :","Lore Imperium","Fellowship","Level 25 :","Fire at Will","","Level 45 :","Ap +1","","","Boots","Adrenaline Warboots / Sharpshooter Boots / Commissar Boots / Boots of Silence","","Level 10 :","Lore Imperium","Intelligence","Level 25 :","Fire at Will","","Level 45 :","Ap +1","","","Boots","Adrenaline Warboots / Sharpshooter Boots / Commissar Boots / Boots of Silence","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 11 :","Concentrated Fire","Awareness","Level 26 :","Demolition","Agility","Level 46 :","Demolition Engineer","Demolition","","Weapon Set 1","Necrontech Hot Shot Lasgun / Assault Lasgun / Hot Shot Lasgun / Implacable Tempest / [Mezoa-Pattern] Lasgun","","Level 11 :","Concentrated Fire","Awareness","Level 26 :","Awareness","Agility","Level 46 :","Enough Bullets for Everyone","Demolition","","Weapon Set 1","Necrontech Hot Shot Lasgun / Assault Lasgun / Hot Shot Lasgun","","Level 11 :","Concentrated Fire","Awareness","Level 26 :","Demolition","Agility","Level 46 :","Demolition Engineer","Demolition","","Weapon Set 1","Advanced Heavy Stubber / Righteous Anger","","Level 11 :","Concentrated Fire","Awareness","Level 26 :","Demolition","Agility","Level 46 :","Demolition Engineer","Demolition","","Weapon Set 1","Rune-Carved Shuriken Cannon","","Level 11 :","Dash","Awareness","Level 26 :","Demolition","Agility","Level 46 :","Alacrity","Demolition","","Weapon Set 1","Quick-Firing Last Pistol / Hot Shot Las Pistol / [Sol Pattern] Last Pistol","","Level 11 :","Steel Resolve","Fellowship","Level 26 :","Fellowship","Persuasion / Commerce","Level 46 :","Personal Oversight","Lore Imperium","","Weapon Set 1","Necrontech Hot Shot Lasgun / Assault Lasgun / Hot Shot Lasgun","","Level 11 :","Steel Resolve","Intelligence","Level 26 :","Intelligence","Persuasion / Commerce","Level 46 :","Personal Oversight","Lore Imperium","","Weapon Set 1","Corpuscarii Oath / Arc Rifle Mindstorm / Alpha's Arc Rifle","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 12 :","Perception","Never Stop Believing","Level 27 :","Steady Superiority IV","","Level 47 :","Point-Blank","Demolition","","","","","Level 12 :","Agility","Field of Fire","Level 27 :","Orchestrated Firestorm II","","Level 47 :","Demolition Engineer","Demolition","","","","","Level 12 :","Strength","Familiar Kickback / Trench Warefare / Bolt Prof","Level 27 :","Steady Superiority IV","","Level 47 :","Point-Blank","Demolition","","","","","Level 12 :","Strength","Never Stop Believing","Level 27 :","Steady Superiority IV","","Level 47 :","Point-Blank","Demolition","","","","","Level 12 :","Perception","Never Stop Believing","Level 27 :","Wild Hunt II","","Level 47 :","Fortress / Camraderie","Demolition","","","[Mars Pattern] Hot Shot Las Pistol / Hot Shot Las Pistol / [Sol Pattern] Last Pistol","","Level 12 :","Air of Authority","Characteristic Training: PER","Level 27 :","Take and Hold IV","","Level 47 :","Be Vigilant!","Lore Imperium","","","","","Level 12 :","Air of Authority","Characteristic Training: PER","Level 27 :","Take and Hold IV","","Level 47 :","Be Vigilant!","Lore Imperium","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 13 :","Swift Slaughter","Field of Fire","Level 28 :","Awareness","Critical Vesatility","Level 48 :","Contempt for the weak","Agility","","Weapon Set 2","Full-Auto Shotgun / [Sol-Pattern] Shotgun","","Level 13 :","Swift Slaughter","Suppression Fire!","Level 28 :","Against All Odds","","Level 48 :","Support the Advance","Agility","","Weapon Set 2","Full-Auto Shotgun / [Sol-Pattern] Shotgun","","Level 13 :","Swift Slaughter","Field of Fire","Level 28 :","Awareness","Adaptability","Level 48 :","Exploit Weakness","Perception","","Weapon Set 2","Double-Barrel Shotgun / Scoped Shotgun","","Level 13 :","Swift Slaughter","Field of Fire","Level 28 :","Awareness","Adaptability","Level 48 :","Exploit Weakness","Perception","","Weapon Set 2","Double-Barrel Shotgun / Scoped Shotgun","","Level 13 :","Swift Slaughter","Hail of Steel","Level 28 :","Inspiring Trophy","","Level 48 :","Savour the Kill","Agility","","Weapon Set 2","Implacable Tempest / Hot Shot Lasgun / Trophy Lasgun / [Retobi-Pattern] Hot Shot Lasgun / Sworn Protector","","Level 13 :","Inspiring speech","Lore Imperium","Level 28 :","Opening Strategy","Perception","Level 48 :","Strongpoint","Ballistic Skill","","Weapon Set 2","Full-Auto Shotgun / [Sol-Pattern] Shotgun","","Level 13 :","Inspiring speech","Lore Imperium","Level 28 :","Opening Strategy","Perception","Level 48 :","Strongpoint","Ballistic Skill","","Weapon Set 2","Scoped Shotgun / [Sol-Pattern] Shotgun","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 14 :","Hail of Steel","Demolition","Level 29 :","Perception","Suppression Fire!","Level 49 :","Perception","Medicae","","","","","Level 14 :","Unflinching Heroism","Demolition","Level 29 :","Demolition","Agility","Level 49 :","Agility","Medicae","","","","","Level 14 :","Heavy Weapon Proficiency","Demolition","Level 29 :","Perception","Hail of Steel","Level 49 :","Agility","Medicae","","","* Can use las pistols and trench warefare","","Level 14 :","Heavy Weapon Proficiency","Demolition","Level 29 :","Perception","Base Skill: Lore Xenos","Level 49 :","Agility","Medicae","","","","","Level 14 :","Familiar Kickback","Awareness","Level 29 :","Awareness","Perception","Level 49 :","Perception","Medicae","","","Necrontech Lasgun / Deadly Repeater / [Sol Pattern] Longlas","","Level 14 :","Perception","Suppression Fire!","Level 29 :","Perception","Lore Imperium","Level 49 :","Intelligence","Medicae","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Perception","Lore Imperium","Level 49 :","Perception","medicae","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Firearm Mastery III","","Level 30 :","Devastating Attack","","Level 50 :","Extermination","Enough Bullets for Everyone","","","","","Level 15 :","Firearm Mastery II","","Level 30 :","Fix Bayonets!","Strongpoint","Level 50 :","Extermination *","Point-Blank","","","","","Level 15 :","Firearm Mastery III","","Level 30 :","Devastating Attack","","Level 50 :","Deadly Aim","Integrity / Alacrity","","","","","Level 15 :","Firearm Mastery III","","Level 30 :","Devastating Attack","","Level 50 :","Deadly Aim","Suppression Fire!","","","","","Level 15 :","Firearm Mastery II","","Level 30 :","Unflinching Heroism","Ensnare the Prey","Level 50 :","Deadly Aim","Second Skin","","","","","Level 15 :","Finest Hour I","","Level 30 :","Overwhelming Stratagem","","Level 50 :","Degraded Defence","Leader's Assault","","","","","Level 15 :","Finest Hour I","","Level 30 :","Overwhelming Stratagem","","Level 50 :","Degraded Defence","Leader's Assault","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Medicae","","","","","","","","Level 31 :","Stronghold","","Level 51 :","In the Hero's Footsteps","Medicae","","","","","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Medicae","","","","","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Medicae","","","","","","","","Level 31 :","Expert Finesse","","Level 51 :","Share the Spoils","Medicae","","","","","","","","Level 31 :","Daunting Zone","Ready to Serve","Level 51 :","Adjusting Frontline","Medicae","","","","","","","","Level 31 :","Daunting Zone","Field of Fire","Level 51 :","Adjusting Frontline","medicae","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Perception","Awareness","Level 52 :","Fortress","Spare Magazine","","","","","","","","Level 32 :","Perception","Demolition","Level 52 :","Second Skin","Ready to Serve","","","","","","","","Level 32 :","Perception","Awareness","Level 52 :","Tenderise","Unflinching Heroism","","","","","","","","Level 32 :","Perception","Awareness","Level 52 :","Integrity / Alacrity","Unflinching Heroism","","","","","","","","Level 32 :","Perception","Awareness","Level 52 :","Hunter's Ambush","Fix Bayonets!","","","","","","","","Level 32 :","Lore Imperium","Perception","Level 52 :","Watch yourself!","Doing my Part","","","","","","","","Level 32 :","Lore Imperium","Perception","Level 52 :","Watch yourself!","Unflinching Heroism","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 33 :","Dismantle","Perception","Level 53 :","Controlled Shot","Perception","","","","","","","","Level 33 :","Dawn of Victory","","Level 53 :","Assign Objective / Finish the job","Perception","","","","","","","","Level 33 :","Critical Vesatility","Agility","Level 53 :","Controlled Shot","Agility","","","","","","","","Level 33 :","Critical Vesatility","Agility","Level 53 :","Entrench","Agility","","","","","","","","Level 33 :","Pierce the Armour","","Level 53 :","Controlled Shot","Perception","","","","","","","","Level 33 :","Intelligence","Critical Zone","Level 53 :","Stronghold Stratagem","Intelligence","","","","","","","","Level 33 :","Willpower","Critical Zone","Level 53 :","Stronghold Stratagem","Perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 34 :","Fellowship","Grenadier","Level 54 :","Vital Points","Accustomed to Glory","","","","","","","","Level 34 :","Perception","Grenadier","Level 54 :","Vital Points","Primary Objective","","","","","","","","Level 34 :","Agility","Grenadier","Level 54 :","Vital Points","Accustomed to Glory","","","","","","","","Level 34 :","Agility","Aeldari Weapon Prof","Level 54 :","Vital Points","Accustomed to Glory","","","","","","","","Level 34 :","Suppression FIre!","","Level 54 :","Vital Points","Integrity / Alacrity","","","","","","","","Level 34 :","Attach Bayonets!","","Level 54 :","Attention!","Overcoming Zone","","","","","","","","Level 34 :","Suppression Fire!","","Level 54 :","Attention!","Overcoming Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Orchestrated Firestorm III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Wild Hunt I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Take and Hold II","","Level 55 :","Ap +1","","","","","","","","","Level 35 :","Take and Hold II","","Level 55 :","Ap +1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Imperial Navy Breacher (Dual Weild Melee Warrior)","","","","","","","","","","Skill Options","","","Imperial Navy Defender (Melee & Shield)","","","","","","","","","","Skill Options","","","Lord Admiral - The what everyone wanted to play since launch roleplay build (Melee with offhand gun - Heretic in prologue gets a very nice inferno pistol) https://youtu.be/XJ6ND4k3leM ","","","","","","","","","","Skill Options","","","Warp Madness (Double Melee Swashbuckler)","","","","","","","","","","Skill Options","","","Navy Officer Gundancer (Sword with offhand gun (works with all pistols))","","","","","","","","","","Skill Options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Death World - Navy Officer - Warrior - Weapon Skill +2 / Strength +2 / Toughness +2","","","","","","","","","","Athletics / Carouse / Awareness","","","Forge World (Subskin Armour) - Navy Officer - Warrior - Weapon Skill +2 / Strength +2 / Toughness +2","","","","","","","","","","Athletics / Carouse / Awareness","","","Forge World (Subskin armour) - Navy Officer - Warrior - Weapon Skill +2 / Strength +2 / Toughness +2","","","","","","","","","","Athletics / Carouse / Awareness","","","Death World - Navy Officer - Bladedancer - Weapon Skill +2 - Agility +2 - Perception +2 ","","","","","","","","","","Demolition / Medicae / Athletics / Awareness","","","Forge World (Locomotion Systems) - Navy Officer - Bladedancer - Weapon Skill +2 / Strength +1 / Agility +2 / Perception +1","","","","","","","","","","Medicae, Awareness, Demolition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Warrior","","","Vanguard","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Blade Dancer","","","Executioner","","","Exemplar","","","","","","","Blade Dancer","","","Arch-Militant","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eagar for battle *","Easy Target / Crowd Kill","","","","","Level 1 :","Charge","","Level 16 :","Unyelding Beacon","","Level 36 :","Eagar for battle *","Epicentre of Slaughter","","","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eagar for battle *","Easy Target","","","","","Level 1 :","Blade Dance","","Level 16 :","Forced Repentance","Scourging Strike + Where it hurts","Level 36 :","Eager for Battle *","Guillotine","","","","","Level 1 :","Blade Dance","","Level 16 :","Versitility","","Level 36 :","Eagar for battle *","Duellist","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Athletics","Dismantle","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Defensive Stance","Duelling Mastery","Level 37 :","Athletics","Punish the Imprudent","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Athletics","Armsmaster","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Pain Resonance","","Level 37 :","Medicae","All-Encompassing Agony","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Medicae","Ingenious","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Get off Me!","","Helm","The Guardian Crown / Tactical Genius / Retinal analyser","","Level 3 :","Endure","","Level 18 :","Counter Attack Stance","","Level 38 :","Weapon Skill","Shield Mastery","","Helm","The Guardian Crown","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Power Armour Profeciency","","Helm","The Guardian Crown / Tactical Genius / Retinal analyser","","Level 3 :","Death From Above","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Dual-Weapon Combat","","Helm","Carmine Crown / Mechanicus Respirator","","Level 3 :","Death From Above","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Steel of the Forge","","Helm","The Guardian Crown / Tactical Genius / Swashbuckler's Goggles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
