"","Level 5 :","Ballistic Skill","Second Sight","Level 20 :","Ap +1","Willpower","Level 40 :","Degraded Defence","Psyker Extremis","","Cloak","Singed Cape / Xeno Emitter","","Level 5 :","Ballistic Skill","Thriving In Peril","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded Defence","Psyker Extremis","","Cloak","Singed Cape","","Level 5 :","Ballistic Skill","Liturgy of Insulation","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Eager Subordinates","Strategic Offensive","","Cloak","Emergency Injector / Singed Cape","","Level 5 :","Ballistic Skill","Staggering Jolt","Level 20 :","AP +1","Ballistic Skill","Level 40 :","Degraded Defence","Perfect Opening","","Cloak","Tempestus Elite Crapace backpack","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 6 :","Tide of Excellence","Ballistic Skill","Level 21 :","Psyker Majoris","Willpower","Level 41 :","Willpower","Continuous Analysis","","Neck","Vortex Pendant / Starmist Scarf","","Level 6 :","Tide of Excellence","Ballistic Skill","Level 21 :","Psyker Majoris","Ballistic Skill","Level 41 :","Intelligence","Fresh Target","","Neck","Starmist Scarf / Vortex Pendant","","Level 6 :","Passive Learning","Ballistic Skill","Level 21 :","Fire at Will","Ballistic Skill","Level 41 :","Ballistic Skill","Reactive Study","","Neck","Missionary Oath","","Level 6 :","Passive Learning","Ballistic Skill","Level 21 :","Imminent Demise","Ballistic Skill","Level 41 :","Ballistic Skill","Improved Tactics","","Neck","Synaptic Coagulator / Starmist Scarf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 7 :","Pyromancy","Medicae / Lore Warp","Level 22 :","Sanctic Powers","Awareness / Lore Warp","Level 42 :","Mind Rupture","Perception","","Accessory 1","Warp Surge Brooch / Metronome / Grimoire of the Void","","Level 7 :","Biomancy","Awareness / Lore warp","Level 22 :","Warp Speed","Awareness / Lore warp","Level 42 :","Psychic Assault","Perception","","Accessory 1","Spirit Drape / Warp Surge Brooch / Metronome","","Level 7 :","Joint Analysis","Awareness / Lore warp","Level 22 :","Combat Locus Stratagem","","Level 42 :","Mind Bond","Intelligence","","Accessory 1","Commander's Notes","","Level 7 :","Perfect Spot","Medicae","Level 22 :","Awareness","Killing Edge","Level 42 :","Elusive Shadow","Perception","","Accessory 1","Portative Manipulator / Warp Surge Brooch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 8 :","Pain Channelling","Thriving in Peril","Level 23 :","Sacrificial Penance","","Level 43 :","Fatebringer","Melting Armour","","Accessory 2","Experimental Psy-Amplifier / Chains of Domination","","Level 8 :","Ballistics Calculation","Second Sight","Level 23 :","Sacrificial Penance","","Level 43 :","Power Conduit","Weak Hearts","","Accessory 2","Experimental Psy-Amplifier / Chains of Domination","","Level 8 :","Continuous Analysis","Residual Charge","Level 23 :","Awareness / Lore warp","Blurred Locus","Level 43 :","Weak Hearts","Fatebringer","","Accessory 2","Mystic Ward","","Level 8 :","Sniper Expertise","Echopulse","Level 23 :","Lethality Heightens","","Level 43 :","An Eye for the Unscathed","Grenadier","","Accessory 2","Notes on Weaknesses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 9 :","Dismantling Attack III","Awareness / Lore Warp","Level 24 :","Perception","Fire Within","Level 44 :","Lore Xenos","Extermination *","","Gloves","Warp Conductor Gloves","","Level 9 :","Dismantling Attack III","Medicae / Lore warp","Level 24 :","Intelligence","Residual Charge","Level 44 :","Lore Xenos / Lore Warp","Extermination *","","Gloves","Warp Conductor Gloves","","Level 9 :","Dismantling Attack III","Medicae / Lore warp","Level 24 :","Intelligence","Psyker Minoris","Level 44 :","Lore Xenos","Degraded Defence","","Gloves","Warp Conductors Gloves / Marksman Bracers","","Level 9 :","Dismantling Attack III","Awareness","Level 24 :","Perception","Overclocking Module","Level 44 :","Lore Xenos","Masterful Precision","","Gloves","Compensator Gloves / Marksman Bracers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 10 :","Lore Xenos","Perception","Level 25 :","Rite of Calibration","","Level 45 :","Ap +1","","","Boots","Psyker's Footware / Boots of Decay / Battle Psyker's Boots","","Level 10 :","Lore Xenos","Perception","Level 25 :","Rite of Calibration","","Level 45 :","Ap +1","","","Boots","Psyker's Footware / Boots of Decay / Battle-Psyker Boots","","Level 10 :","Lore Xenos","Intelligence","Level 25 :","Opening Strategy","","Level 45 :","Ap +1","","","Boots","Sharpshooter Boots / Adrenaline Warboots","","Level 10 :","Lore Xenos","Perception","Level 25 :","Disarray","","Level 45 :","Ap +1","","","Boots","Inertia Boots","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 11 :","Ballistics Calculation","Lore Xenos","Level 26 :","Perception","Awareness / Lore Warp","Level 46 :","Passive Learning","Lore Xenos","","Weapon Set 1","Detachment from Death / Staff of Mindsight","","Level 11 :","Psyker Minoris","Lore Xenos","Level 26 :","Intelligence","Awareness / Lore warp","Level 46 :","Combat Insight","Lore Xenos / Lore Warp","","Weapon Set 1","Bloodrinker Staff / Staff of Shock and Awe","","Level 11 :","Tide of Excellence","Lore Xenos","Level 26 :","Intelligence","Awareness / Lore warp","Level 46 :","Sharpshooter","Lore Xenos","","Weapon Set 1","Corpuscarii Oath / Arc Rifle Mindstrom","","Level 11 :","Tide of Excellence","Lore Xenos","Level 26 :","Perception","Awareness","Level 46 :","Fresh Target","Lore Xenos","","Weapon Set 1","Alpha's Arc Rifle / Corpuscarii Oath / Arc Rifle Mindstorm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 12 :","Sensory Deprivation","Psyker Minoris","Level 27 :","Overcharge II","","Level 47 :","Comprehensive Analysis","Medicae / Lore Warp","","","","","Level 12 :","Enfeeble","Pain Channelling","Level 27 :","Overcharge II","","Level 47 :","Weak Body, Weak Soul","Medicae","","","","","Level 12 :","Sensory Deprivation","Overclocking Module","Level 27 :","Take and Hold IV","","Level 47 :","Weak Body, Weak Soul","Medicae","","","","","Level 12 :","Pyromancy","Residual Charge","Level 27 :","Dispatch II","","Level 47 :","Combat Insight","Lore Warp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 13 :","Backdraft","Perception","Level 28 :","Psy-Resonator","Subtle Manipulation","Level 48 :","Psalms of Heroes","Perception","","Weapon Set 2","Sanctified Staff / Solar Staff / Staff of the Righteous Pyre","","Level 13 :","Liturgy of Insulation","Perception","Level 28 :","Castigating Echoes","Staggering Jolt","Level 48 :","Psy-Resonator","Perception","","Weapon Set 2","Corpuscarii Oath / Arc Rifle Mindstorm","","Level 13 :","Ballistics Calculation","Intelligence","Level 28 :","Psyker Majoris","Perception","Level 48 :","Psychic Barrage","Intelligence","","Weapon Set 2","Staff of Shock and Awe / [Sol Pattern] Shotgun","","Level 13 :","Ballistics Calculation","Perception","Level 28 :","Weak Hearts","Seize the Advantage","Level 48 :","Bringer of Doom","Perception","","Weapon Set 2","Promise of Freedom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 14 :","Intelligence","Psychic Barrage","Level 29 :","Intelligence","Lore Xenos","Level 49 :","Intelligence","Medicae / Lore Warp","","","","","Level 14 :","Willpower / Intelligence","Overclocking Module","Level 29 :","Willpower","Lore Xenos","Level 49 :","Willpower","Medicae","","","","","Level 14 :","Perception","Staggering Jolt","Level 29 :","Perception","Lore Xenos","Level 49 :","Perception","Medicae","","","","","Level 14 :","Intelligence","Fire Within","Level 29 :","Intelligence","Lore Xenos","Level 49 :","Intelligence","Lore Warp","","","Promise of Retribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Dismantling II / IV","","Level 30 :","Psychic Assault","","Level 50 :","Malign Influence","Edge of Dawn","","Pet","Blessing of the Immaterium / Synergy / Grave Chill","","Level 15 :","Dismantling II","","Level 30 :","Strategic Adaptation","","Level 50 :","Cataclysm / VItal Points","Instant Exposure","","Pet","Grave Chill / Warp Conductive Frame","","Level 15 :","Dismantling II","","Level 30 :","Psychic Assault","","Level 50 :","Deadly Aim","Comprehensive Analysis","","","","","Level 15 :","Dismantling II","","Level 30 :","Danse Macabre","","Level 50 :","Extermination","Continuous Analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Castigating Echoes","Psyker Terminus","Level 51 :","Brother-In-Arms","Medicae","","","","","","","","Level 31 :","Warp Saturation","Psyker Terminus","Level 51 :","Psychic Barrage","Medicae","","","","","","","","Level 31 :","Personal Combat Zone","Echopulse","Level 51 :","Mind Siege","Medicae","","","","","","","","Level 31 :","Blazing Inferno","Create an Opening","Level 51 :","Killing Spree","Lore Warp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Intelligence","Lore Xenos","Level 52 :","Weak Body, Weak Soul","Mind Siege","","","","","","","","Level 32 :","Willpower","Lore Xenos","Level 52 :","Deterioration","Corpus Conversion","","","","","","","","Level 32 :","Lore Xenos","Perception","Level 52 :","Instant Exposure","Pain Channelling","","","","","","","","Level 32 :","Lore Xenos","","Level 52 :","Comprehensive Analysis","Doing my Part","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 33 :","Enhanced Augmetics","","Level 53 :","Complete the Cycle","Intelligence","i","","","","","","","Level 33 :","Enhanced Augmetics","","Level 53 :","Evil Eye","Willpower","","","","","","","","Level 33 :","Willpower","Adjusting Frontline","Level 53 :","Overwhelming Stratagem","Perception","","","","","","","","Level 33 :","Lone Killer","Intelligence","Level 53 :","Precise Attack","Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 34 :","Weak Hearts","","Level 54 :","Cataclysm / Vital Points","Eternal Glory","","","","","","","","Level 34 :","Grenadier","","Level 54 :","Combat Meditation","Bound by Warp","","","","","","","","Level 34 :","Psyker Terminus","","Level 54 :","Cataclysm / VItal Points","Daunting Zone","","","","","","","","Level 34 :","Mental Breach","","Level 54 :","Deadly Aim","Insightful Precision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 35 :","Overcharge I","","Level 55 :","Ap +1","","","","","","","","","Level 35 :","Overcharge I","","Level 55 :","Ap +1","","","","","","","","","Level 35 :","Take and Hold III","","Level 55 :","Ap +1","","","","","","","","","Level 35 :","Dispatch I","","Level 55 :","Ap +1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Argenta the Rightous Fury https://youtu.be/gIUTk-n8cdo ","","","","","","","","","","Skill Options","","","Argenta the Swift Justice","","","","","","","","","","Skill Options","","","Argenta the Inspiring Saint","","","","","","","","","","Skill Options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","The damage from litany of hatred and tenets of retribution is insane","","","","","","","","","","Demolition / Awareness / Lore Imperium","","","Variant for those that don’t want to use heavy guns","","","","","","","","","","Awareness / Demolition","","","Variant for those that don’t want to use heavy guns","","","","","","","","","","Awareness / Demolition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Soldier","","","Arch-Militant","","","Exemplar","","","","","","","Soldier","","","Arch-Militant","","","Exemplar","","","","","","","Soldier","","","Master Tactician","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Run and Gun","","Level 16 :","Versatility","","Level 36 :","* Eagar for Battle","Rack and Ruin","","","","","Level 1 :","Run and Gun","","Level 16 :","Versatility","","Level 36 :","Eagar for Battle","Rack and Ruin","","","","","Level 1 :","Run and Gun","","Level 16 :","Tactical Advantage","Press The Advantage","Level 36 :","Eagar for Battle","Rack and Ruin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Demolition","","Level 17 :","Reckless Rush","","Level 37 :","Demolition","Distract","","Gear to consider","","","Level 2 :","Demolition","","Level 17 :","Wild Fire","","Level 37 :","Awareness","Exploit Weakness","","Gear to consider","","","Level 2 :","Demolition","","Level 17 :","Linchpin","","Level 37 :","Demolition","Personal Involvement","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
